crsp_fundno,caldt,dnav,dret
037046,10/21/2013,46.5700000,0.001936
037046,10/22/2013,46.9100000,0.007301
037046,10/23/2013,46.5700000,-0.007248
037046,10/24/2013,46.7100000,0.003006
037046,10/25/2013,46.5100000,-0.004282
037046,10/28/2013,46.6500000,0.003010
037046,10/29/2013,46.6400000,-0.000214
037046,10/30/2013,46.7900000,0.003216
037046,10/31/2013,46.4100000,-0.008121
037046,11/01/2013,46.0100000,-0.008619
037046,11/04/2013,46.1500000,0.003043
037046,11/05/2013,45.9600000,-0.004117
037046,11/06/2013,46.2200000,0.005657
037046,11/07/2013,45.7900000,-0.009303
037046,11/08/2013,45.5100000,-0.006115
037046,11/11/2013,45.6900000,0.003955
037046,11/12/2013,45.6600000,-0.000657
037046,11/13/2013,45.3600000,-0.006570
037046,11/14/2013,45.8200000,0.010141
037046,11/15/2013,45.8200000,0.000000
037046,11/18/2013,46.6200000,0.017460
037046,11/19/2013,46.4000000,-0.004719
037046,11/20/2013,46.2700000,-0.002802
037046,11/21/2013,46.0300000,-0.005187
037046,11/22/2013,46.2100000,0.003910
037046,11/25/2013,46.3100000,0.002164
037046,11/26/2013,46.1600000,-0.003239
037046,11/27/2013,46.2400000,0.001733
037046,11/29/2013,46.5400000,0.006488
037046,12/02/2013,46.2500000,-0.006231
037046,12/03/2013,45.8900000,-0.007784
037046,12/04/2013,45.4600000,-0.009370
037046,12/05/2013,45.3600000,-0.002200
037046,12/06/2013,45.6200000,0.005732
037046,12/09/2013,45.8800000,0.005699
037046,12/10/2013,45.8300000,-0.001090
037046,12/11/2013,45.5300000,-0.006546
037046,12/12/2013,45.0000000,-0.011641
037046,12/13/2013,44.9400000,-0.001333
037046,12/16/2013,45.1900000,0.005563
037046,12/17/2013,45.0300000,-0.003541
037046,12/18/2013,44.8300000,0.008127
037046,12/19/2013,45.0800000,0.005577
037046,12/20/2013,45.2200000,0.003106
037046,12/23/2013,45.5700000,0.007740
037046,12/24/2013,45.5800000,0.000219
037046,12/26/2013,45.6900000,0.002413
037046,12/27/2013,46.1400000,0.009849
037046,12/30/2013,46.2800000,0.003034
037046,12/31/2013,46.3500000,0.001513
037046,01/02/2014,45.8500000,-0.010787
037046,01/03/2014,45.8100000,-0.000872
037046,01/06/2014,45.6100000,-0.004366
037046,01/07/2014,45.6400000,0.000658
037046,01/08/2014,45.7800000,0.003067
037046,01/09/2014,45.4800000,-0.006553
037046,01/10/2014,45.8900000,0.009015
037046,01/13/2014,46.0300000,0.003051
037046,01/14/2014,45.8500000,-0.003910
037046,01/15/2014,46.0600000,0.004580
037046,01/16/2014,46.0500000,-0.000217
037046,01/17/2014,46.0900000,0.000869
037046,01/21/2014,46.0700000,-0.000434
037046,01/22/2014,46.2100000,0.003039
037046,01/23/2014,45.9300000,-0.006059
037046,01/24/2014,45.1300000,-0.017418
037046,01/27/2014,44.5200000,-0.013517
037046,01/28/2014,44.5900000,0.001572
037046,01/29/2014,44.6500000,0.001346
037046,01/30/2014,44.3600000,-0.006495
037046,01/31/2014,44.1900000,-0.003832
037046,02/03/2014,43.7700000,-0.009504
037046,02/04/2014,43.2800000,-0.011195
037046,02/05/2014,43.4500000,0.003928
037046,02/06/2014,44.0600000,0.014039
037046,02/07/2014,44.5100000,0.010213
037046,02/10/2014,44.6700000,0.003595
037046,02/11/2014,45.1500000,0.010745
037046,02/12/2014,45.4000000,0.005537
037046,02/13/2014,45.3600000,-0.000881
037046,02/14/2014,45.6100000,0.005511
037046,02/18/2014,46.0600000,0.009866
037046,02/19/2014,46.0800000,0.000434
037046,02/20/2014,45.7900000,-0.006293
037046,02/21/2014,46.1400000,0.007644
037046,02/24/2014,46.2900000,0.003251
037046,02/25/2014,46.3700000,0.001728
037046,02/26/2014,46.1600000,-0.004529
037046,02/27/2014,46.2000000,0.000867
037046,02/28/2014,46.4600000,0.005628
037046,03/03/2014,45.6700000,-0.017004
037046,03/04/2014,46.1600000,0.010729
037046,03/05/2014,46.2700000,0.002383
037046,03/06/2014,46.6600000,0.008429
037046,03/07/2014,46.3800000,-0.006001
037046,03/10/2014,46.0700000,-0.006684
037046,03/11/2014,46.1000000,0.000651
037046,03/12/2014,45.6800000,-0.009111
037046,03/13/2014,45.5000000,-0.003940
037046,03/14/2014,45.0500000,-0.009890
037046,03/17/2014,45.3200000,0.005993
037046,03/18/2014,45.6600000,0.007502
037046,03/19/2014,45.5500000,-0.002409
037046,03/20/2014,45.0200000,-0.011636
037046,03/21/2014,45.1500000,0.002888
037046,03/24/2014,45.1100000,-0.000886
037046,03/25/2014,45.4400000,0.007315
037046,03/26/2014,45.8000000,0.007923
037046,03/27/2014,45.9400000,0.003057
037046,03/28/2014,46.2300000,0.006313
037046,03/31/2014,46.5500000,0.006922
037046,04/01/2014,46.5500000,0.000000
037046,04/02/2014,46.7700000,0.004726
037046,04/03/2014,46.8800000,0.002352
037046,04/04/2014,46.8000000,-0.001706
037046,04/07/2014,46.6700000,-0.002778
037046,04/08/2014,46.7900000,0.002571
037046,04/09/2014,46.9000000,0.002351
037046,04/10/2014,46.9600000,0.001279
037046,04/11/2014,46.4600000,-0.010647
037046,04/14/2014,46.4000000,-0.001291
037046,04/15/2014,46.1100000,-0.006250
037046,04/16/2014,46.5700000,0.009976
037046,04/17/2014,46.8100000,0.005154
037046,04/21/2014,46.7700000,-0.000855
037046,04/22/2014,47.0400000,0.005773
037046,04/23/2014,46.9800000,-0.001276
037046,04/24/2014,47.0200000,0.000851
037046,04/25/2014,46.8000000,-0.004679
037046,04/28/2014,46.7700000,-0.000641
037046,04/29/2014,47.1000000,0.007056
037046,04/30/2014,47.1900000,0.001911
037046,05/01/2014,47.3200000,0.002755
037046,05/02/2014,47.3900000,0.001479
037046,05/05/2014,47.3400000,-0.001055
037046,05/06/2014,47.4700000,0.002746
037046,05/07/2014,47.2800000,-0.004003
037046,05/08/2014,47.5500000,0.005711
037046,05/09/2014,47.3000000,-0.005258
037046,05/12/2014,47.5300000,0.004863
037046,05/13/2014,47.7100000,0.003787
037046,05/14/2014,47.8900000,0.003773
037046,05/15/2014,47.6500000,-0.005011
037046,05/16/2014,47.6300000,-0.000420
037046,05/19/2014,47.5800000,-0.001050
037046,05/20/2014,47.4500000,-0.002732
037046,05/21/2014,47.5200000,0.001475
037046,05/22/2014,47.7900000,0.005682
037046,05/23/2014,47.8900000,0.002092
037046,05/27/2014,48.0100000,0.002506
037046,05/28/2014,48.0400000,0.000625
037046,05/29/2014,48.1600000,0.002498
037046,05/30/2014,48.0500000,-0.002284
037046,06/02/2014,48.1500000,0.002081
037046,06/03/2014,48.1700000,0.000415
037046,06/04/2014,48.1200000,-0.001038
037046,06/05/2014,48.2400000,0.002494
037046,06/06/2014,48.5600000,0.006633
037046,06/09/2014,48.6300000,0.001442
037046,06/10/2014,48.6900000,0.001234
037046,06/11/2014,48.6600000,-0.000616
037046,06/12/2014,48.7000000,0.000822
037046,06/13/2014,48.5900000,-0.002259
037046,06/16/2014,48.5100000,-0.001646
037046,06/17/2014,48.4600000,-0.001031
037046,06/18/2014,48.5800000,0.002476
037046,06/19/2014,49.1000000,0.010704
037046,06/20/2014,48.9100000,-0.003870
037046,06/23/2014,48.8400000,-0.001431
037046,06/24/2014,48.8000000,-0.000819
037046,06/25/2014,47.6400000,-0.005162
037046,06/26/2014,47.7100000,0.001469
037046,06/27/2014,47.8000000,0.001886
037046,06/30/2014,47.9600000,0.003347
037046,07/01/2014,48.2200000,0.005421
037046,07/02/2014,48.2200000,0.000000
037046,07/03/2014,48.5400000,0.006636
037046,07/07/2014,48.3100000,-0.004738
037046,07/08/2014,48.0200000,-0.006003
037046,07/09/2014,47.9900000,-0.000625
037046,07/10/2014,47.6400000,-0.007293
037046,07/11/2014,47.9900000,0.007347
037046,07/14/2014,47.6100000,-0.007918
037046,07/15/2014,47.8400000,0.004831
037046,07/16/2014,48.1400000,0.006271
037046,07/17/2014,47.8400000,-0.006232
037046,07/18/2014,47.8400000,0.000000
037046,07/21/2014,47.7400000,-0.002090
037046,07/22/2014,48.1200000,0.007960
037046,07/23/2014,48.1200000,0.000000
037046,07/24/2014,48.3300000,0.004364
037046,07/25/2014,48.3300000,0.000000
037046,07/28/2014,48.1500000,-0.003724
037046,07/29/2014,48.1600000,0.000208
037046,07/30/2014,47.9500000,-0.004360
037046,07/31/2014,47.4900000,-0.009593
037046,08/01/2014,47.1500000,-0.007159
037046,08/04/2014,47.1300000,-0.000424
037046,08/05/2014,46.9300000,-0.004244
037046,08/06/2014,46.6500000,-0.005966
037046,08/07/2014,46.4500000,-0.004287
037046,08/08/2014,46.1800000,-0.005813
037046,08/11/2014,46.7200000,0.011693
037046,08/12/2014,46.7200000,0.000000
037046,08/13/2014,46.9500000,0.004923
037046,08/14/2014,47.1000000,0.003195
037046,08/15/2014,47.0500000,-0.001062
037046,08/18/2014,47.3300000,0.005951
037046,08/19/2014,47.5400000,0.004437
037046,08/20/2014,47.4900000,-0.001052
037046,08/21/2014,47.6300000,0.002948
037046,08/22/2014,47.6300000,0.000000
037046,08/25/2014,47.6900000,0.001260
037046,08/26/2014,47.8600000,0.003565
037046,08/27/2014,47.9900000,0.002716
037046,08/28/2014,47.7000000,-0.006043
037046,08/29/2014,47.7700000,0.001468
037046,09/02/2014,47.7300000,-0.000837
037046,09/03/2014,48.1400000,0.008590
037046,09/04/2014,48.0500000,-0.001870
037046,09/05/2014,47.8700000,-0.003746
037046,09/08/2014,47.6800000,-0.003969
037046,09/09/2014,47.3900000,-0.006082
037046,09/10/2014,47.2500000,-0.002954
037046,09/11/2014,47.2100000,-0.000847
037046,09/12/2014,47.0700000,-0.002965
037046,09/15/2014,46.9700000,-0.002124
037046,09/16/2014,46.8900000,-0.001703
037046,09/17/2014,47.0400000,0.003199
037046,09/18/2014,47.0400000,0.000000
037046,09/19/2014,46.9900000,-0.001063
037046,09/22/2014,46.6000000,-0.008300
037046,09/23/2014,46.3300000,-0.005794
037046,09/24/2014,46.3500000,0.000432
037046,09/25/2014,46.3500000,0.000000
037046,09/26/2014,45.8800000,-0.010140
037046,09/29/2014,45.5800000,-0.006539
037046,09/30/2014,45.5000000,-0.001755
037046,10/01/2014,45.5000000,0.000000
037046,10/02/2014,44.5100000,-0.021758
037046,10/03/2014,44.4000000,-0.002471
037046,10/06/2014,44.8300000,0.009685
037046,10/07/2014,44.6400000,-0.004238
037046,10/08/2014,44.3500000,-0.006496
037046,10/09/2014,44.3900000,0.000902
037046,10/10/2014,43.5000000,-0.020050
037046,10/13/2014,43.6300000,0.002989
037046,10/14/2014,43.6300000,0.000000
037046,10/15/2014,43.4300000,-0.004584
037046,10/16/2014,42.9200000,-0.011743
037046,10/17/2014,42.6400000,-0.006524
037046,10/20/2014,43.1700000,0.012430
037046,10/21/2014,43.4000000,0.005328
037046,10/22/2014,43.4000000,0.000000
037046,10/23/2014,43.9300000,0.012212
037046,10/24/2014,43.9300000,0.000000
037046,10/27/2014,44.0200000,0.002049
037046,10/28/2014,43.9800000,-0.000909
037046,10/29/2014,44.4300000,0.010232
037046,10/30/2014,44.7100000,0.006302
037046,10/31/2014,45.0500000,0.007605
037046,11/03/2014,45.0400000,-0.000222
037046,11/04/2014,44.5600000,-0.010657
037046,11/05/2014,44.6500000,0.002020
037046,11/06/2014,44.7400000,0.002016
037046,11/07/2014,44.5400000,-0.004470
037046,11/10/2014,44.4500000,-0.002021
037046,11/11/2014,44.7600000,0.006974
037046,11/12/2014,44.8000000,0.000894
037046,11/13/2014,44.7500000,-0.001116
037046,11/14/2014,44.7700000,0.000447
037046,11/17/2014,44.7700000,0.000000
037046,11/18/2014,44.6100000,-0.003574
037046,11/19/2014,44.9500000,0.007622
037046,11/20/2014,44.9500000,0.000000
037046,11/21/2014,45.3500000,0.008899
037046,11/24/2014,45.4100000,0.001323
037046,11/25/2014,45.5700000,0.003523
037046,11/26/2014,45.7200000,0.003292
037046,11/28/2014,45.3700000,-0.007655
037046,12/01/2014,45.0700000,-0.006612
037046,12/02/2014,45.0600000,-0.000222
037046,12/03/2014,45.0600000,0.000000
037046,12/04/2014,44.9600000,-0.002219
037046,12/05/2014,44.9700000,0.000222
037046,12/08/2014,44.6700000,-0.006671
037046,12/09/2014,44.3600000,-0.006940
037046,12/10/2014,43.9400000,-0.009468
037046,12/11/2014,43.6500000,-0.006600
037046,12/12/2014,43.1600000,-0.011226
037046,12/15/2014,42.3200000,-0.019462
037046,12/16/2014,42.6400000,0.007561
037046,12/17/2014,42.1400000,-0.000950
037046,12/18/2014,42.8000000,0.015662
037046,12/19/2014,43.1800000,0.008879
037046,12/22/2014,43.4200000,0.005558
037046,12/23/2014,43.3100000,-0.002533
037046,12/24/2014,43.4200000,0.002540
037046,12/26/2014,43.4100000,-0.000230
037046,12/29/2014,43.5600000,0.003455
037046,12/30/2014,43.2400000,-0.007346
037046,12/31/2014,43.2100000,-0.000694
037046,01/02/2015,42.9600000,-0.005786
037046,01/05/2015,42.0900000,-0.020251
037046,01/06/2015,41.6500000,-0.010454
037046,01/07/2015,41.5700000,-0.001921
037046,01/08/2015,42.4300000,0.020688
037046,01/09/2015,42.3300000,-0.002357
037046,01/12/2015,42.3200000,-0.000236
037046,01/13/2015,42.5500000,0.005435
037046,01/14/2015,42.1600000,-0.009166
037046,01/15/2015,42.4900000,0.007827
037046,01/16/2015,42.4600000,-0.000706
037046,01/20/2015,42.8800000,0.009892
037046,01/21/2015,43.2700000,0.009095
037046,01/22/2015,43.4200000,0.003467
037046,01/23/2015,43.6000000,0.004146
037046,01/26/2015,43.6600000,0.001376
037046,01/27/2015,43.9600000,0.006871
037046,01/28/2015,43.7600000,-0.004550
037046,01/29/2015,43.4500000,-0.007084
037046,01/30/2015,43.1500000,-0.006904
037046,02/02/2015,43.4100000,0.006025
037046,02/03/2015,43.8200000,0.009445
037046,02/04/2015,44.0500000,0.005249
037046,02/05/2015,44.1600000,0.002497
037046,02/06/2015,43.9500000,-0.004755
037046,02/09/2015,43.8100000,-0.003185
037046,02/10/2015,43.8100000,0.000000
037046,02/11/2015,43.5500000,-0.005935
037046,02/12/2015,44.1400000,0.013548
037046,02/13/2015,44.6000000,0.010421
037046,02/17/2015,44.6000000,0.000000
037046,02/18/2015,44.8000000,0.004484
037046,02/19/2015,44.9500000,0.003348
037046,02/20/2015,45.0000000,0.001112
037046,02/23/2015,45.1100000,0.002444
037046,02/24/2015,45.2700000,0.003547
037046,02/25/2015,45.4200000,0.003313
037046,02/26/2015,45.3700000,-0.001101
037046,02/27/2015,45.4400000,0.001543
037046,03/02/2015,45.3000000,-0.003081
037046,03/03/2015,45.1100000,-0.004194
037046,03/04/2015,44.8500000,-0.005764
037046,03/05/2015,44.9200000,0.001561
037046,03/06/2015,44.5300000,-0.008682
037046,03/09/2015,44.2100000,-0.007186
037046,03/10/2015,43.4800000,-0.016512
037046,03/11/2015,43.4800000,0.000000
037046,03/12/2015,43.8100000,0.007590
037046,03/13/2015,43.5800000,-0.005250
037046,03/16/2015,43.9400000,0.008261
037046,03/17/2015,44.0000000,0.001365
037046,03/18/2015,44.3500000,0.007955
037046,03/19/2015,44.5200000,0.003833
037046,03/20/2015,45.2400000,0.016173
037046,03/23/2015,45.5700000,0.007294
037046,03/24/2015,45.6300000,0.001317
037046,03/25/2015,45.5500000,-0.001753
037046,03/26/2015,44.9900000,-0.012294
037046,03/27/2015,44.9000000,-0.002000
037046,03/30/2015,45.0200000,0.002673
037046,03/31/2015,44.7100000,-0.006886
037046,04/01/2015,44.8400000,0.002908
037046,04/02/2015,45.3100000,0.010482
037046,04/06/2015,45.8100000,0.011035
037046,04/07/2015,45.9200000,0.002401
037046,04/08/2015,46.0300000,0.002395
037046,04/09/2015,46.1500000,0.002607
037046,04/10/2015,46.3300000,0.003900
037046,04/13/2015,46.2600000,-0.001511
037046,04/14/2015,46.5100000,0.005404
037046,04/15/2015,46.4500000,-0.001290
037046,04/16/2015,46.7700000,0.006889
037046,04/17/2015,46.4100000,-0.007697
037046,04/20/2015,46.3900000,-0.000431
037046,04/21/2015,46.7000000,0.006682
037046,04/22/2015,46.7400000,0.000857
037046,04/23/2015,46.9700000,0.004921
037046,04/24/2015,47.3100000,0.007239
037046,04/27/2015,47.6500000,0.007187
037046,04/28/2015,47.6400000,-0.000210
037046,04/29/2015,47.3900000,-0.005248
037046,04/30/2015,46.9600000,-0.009074
037046,05/01/2015,46.8700000,-0.001917
037046,05/04/2015,46.9300000,0.001280
037046,05/05/2015,46.6800000,-0.005327
037046,05/06/2015,46.8000000,0.002571
037046,05/07/2015,46.3200000,-0.010256
037046,05/08/2015,47.0200000,0.015112
037046,05/11/2015,47.0300000,0.000213
037046,05/12/2015,46.9000000,-0.002764
037046,05/13/2015,47.2100000,0.006610
037046,05/14/2015,47.3900000,0.003813
037046,05/15/2015,47.5800000,0.004009
037046,05/18/2015,47.4900000,-0.001892
037046,05/19/2015,47.2700000,-0.004633
037046,05/20/2015,47.2500000,-0.000423
037046,05/21/2015,47.4400000,0.004021
037046,05/22/2015,47.2400000,-0.004216
037046,05/26/2015,46.5600000,-0.014395
037046,05/27/2015,46.6600000,0.002148
037046,05/28/2015,46.5400000,-0.002572
037046,05/29/2015,46.2000000,-0.007306
037046,06/01/2015,46.0500000,-0.003247
037046,06/02/2015,46.2800000,0.004995
037046,06/03/2015,46.5000000,0.004754
037046,06/04/2015,46.1800000,-0.006882
037046,06/05/2015,45.4300000,-0.016241
037046,06/08/2015,45.3200000,-0.002421
037046,06/09/2015,45.2100000,-0.002427
037046,06/10/2015,45.9000000,0.015262
037046,06/11/2015,45.9300000,0.000654
037046,06/12/2015,45.8700000,-0.001306
037046,06/15/2015,45.3900000,-0.010464
037046,06/16/2015,45.3900000,0.000000
037046,06/17/2015,45.2600000,-0.002864
037046,06/18/2015,45.7600000,0.011047
037046,06/19/2015,45.6900000,-0.001530
037046,06/22/2015,46.5400000,0.018604
037046,06/23/2015,46.5500000,0.000215
037046,06/24/2015,46.4500000,-0.002148
037046,06/25/2015,45.6600000,-0.002222
037046,06/26/2015,45.3900000,-0.005913
037046,06/29/2015,44.3800000,-0.022252
037046,06/30/2015,44.2800000,-0.002253
037046,07/01/2015,44.4900000,0.004743
037046,07/02/2015,44.5200000,0.000674
037046,07/06/2015,43.5900000,-0.020889
037046,07/07/2015,42.9600000,-0.014453
037046,07/08/2015,42.6600000,-0.006983
037046,07/09/2015,43.2200000,0.013127
037046,07/10/2015,44.0100000,0.018279
037046,07/13/2015,44.3000000,0.006589
037046,07/14/2015,44.5600000,0.005869
037046,07/15/2015,44.5300000,-0.000673
037046,07/16/2015,44.8300000,0.006737
037046,07/17/2015,44.7300000,-0.002231
037046,07/20/2015,44.7000000,-0.000671
037046,07/21/2015,44.7600000,0.001342
037046,07/22/2015,44.2700000,-0.010947
037046,07/23/2015,44.3000000,0.000678
037046,07/24/2015,43.8600000,-0.009932
037046,07/27/2015,43.4100000,-0.010260
037046,07/28/2015,43.4500000,0.000921
037046,07/29/2015,43.8200000,0.008516
037046,07/30/2015,43.7200000,-0.002282
037046,07/31/2015,44.1800000,0.010522
037046,08/03/2015,44.0200000,-0.003622
037046,08/04/2015,44.0300000,0.000227
037046,08/05/2015,44.0500000,0.000454
037046,08/06/2015,43.9300000,-0.002724
037046,08/07/2015,43.8100000,-0.002732
037046,08/10/2015,44.1400000,0.007533
037046,08/11/2015,43.7100000,-0.009742
037046,08/12/2015,43.1500000,-0.012812
037046,08/13/2015,43.2200000,0.001622
037046,08/14/2015,43.1300000,-0.002082
037046,08/17/2015,43.0200000,-0.002550
037046,08/18/2015,42.8700000,-0.003487
037046,08/19/2015,42.3300000,-0.012596
037046,08/20/2015,41.8800000,-0.010631
037046,08/21/2015,40.9600000,-0.021968
037046,08/24/2015,39.4600000,-0.036621
037046,08/25/2015,39.9400000,0.012164
037046,08/26/2015,39.8400000,-0.002504
037046,08/27/2015,40.6100000,0.019327
037046,08/28/2015,40.9900000,0.009357
037046,08/31/2015,40.7800000,-0.005123
037046,09/01/2015,39.8100000,-0.023786
037046,09/02/2015,39.6900000,-0.003014
037046,09/03/2015,40.0200000,0.008314
037046,09/04/2015,39.2800000,-0.018491
037046,09/08/2015,39.7100000,0.010947
037046,09/09/2015,40.5700000,0.021657
037046,09/10/2015,40.1700000,-0.009860
037046,09/11/2015,40.0200000,-0.003734
037046,09/14/2015,39.9300000,-0.002249
037046,09/15/2015,40.0100000,0.002004
037046,09/16/2015,40.7200000,0.017746
037046,09/17/2015,40.8300000,0.002701
037046,09/18/2015,40.5300000,-0.007348
037046,09/21/2015,40.1400000,-0.009623
037046,09/22/2015,39.2900000,-0.021176
037046,09/23/2015,39.0300000,-0.006617
037046,09/24/2015,38.7000000,-0.008455
037046,09/25/2015,39.1000000,0.010336
037046,09/28/2015,38.5900000,-0.013043
037046,09/29/2015,38.0500000,-0.013993
037046,09/30/2015,38.8800000,0.021813
037046,10/01/2015,39.1200000,0.006173
037046,10/02/2015,39.4600000,0.008691
037046,10/05/2015,40.2800000,0.020781
037046,10/06/2015,40.6700000,0.009682
037046,10/07/2015,41.1300000,0.011311
037046,10/08/2015,41.2000000,0.001702
037046,10/09/2015,41.7600000,0.013592
037046,10/12/2015,41.8000000,0.000958
037046,10/13/2015,41.3800000,-0.010048
037046,10/14/2015,41.1600000,-0.005317
037046,10/15/2015,41.7300000,0.013848
037046,10/16/2015,41.9100000,0.004313
037046,10/19/2015,41.7400000,-0.004056
037046,10/20/2015,41.6700000,-0.001677
037046,10/21/2015,41.6800000,0.000240
037046,10/22/2015,41.7400000,0.001440
037046,10/23/2015,42.1600000,0.010062
037046,10/26/2015,42.1600000,0.000000
037046,10/27/2015,41.8200000,-0.008065
037046,10/28/2015,42.0800000,0.006217
037046,10/29/2015,41.6100000,-0.011169
037046,10/30/2015,41.7900000,0.004326
037046,11/02/2015,41.6900000,-0.002393
037046,11/03/2015,41.7800000,0.002159
037046,11/04/2015,41.8500000,0.001675
037046,11/05/2015,41.7400000,-0.002628
037046,11/06/2015,41.3300000,-0.009823
037046,11/09/2015,41.1100000,-0.005323
037046,11/10/2015,40.8900000,-0.005351
037046,11/11/2015,41.1300000,0.005869
037046,11/12/2015,40.8300000,-0.007294
037046,11/13/2015,40.4100000,-0.010287
037046,11/16/2015,40.2900000,-0.002970
037046,11/17/2015,40.8500000,0.013899
037046,11/18/2015,40.8200000,-0.000734
037046,11/19/2015,41.4400000,0.015189
037046,11/20/2015,41.4500000,0.000241
037046,11/23/2015,41.2200000,-0.005549
037046,11/24/2015,41.0500000,-0.004124
037046,11/25/2015,41.1200000,0.001705
037046,11/27/2015,41.1100000,-0.000243
037046,11/30/2015,40.9400000,-0.004135
037046,12/01/2015,41.3100000,0.009038
037046,12/02/2015,41.1300000,-0.004357
037046,12/03/2015,40.9400000,-0.004619
037046,12/04/2015,40.7400000,-0.004885
037046,12/07/2015,40.6400000,-0.002455
037046,12/08/2015,40.0500000,-0.014518
037046,12/09/2015,40.1300000,0.001998
037046,12/10/2015,39.9400000,-0.004735
037046,12/11/2015,39.4500000,-0.012268
037046,12/14/2015,38.9800000,-0.011914
037046,12/15/2015,39.2500000,0.006927
037046,12/16/2015,39.7300000,0.012229
037046,12/17/2015,39.8600000,0.003272
037046,12/18/2015,39.5500000,-0.007777
037046,12/21/2015,39.1800000,-0.001565
037046,12/22/2015,39.3400000,0.004084
037046,12/23/2015,39.8500000,0.012964
037046,12/24/2015,40.0600000,0.005270
037046,12/28/2015,39.9600000,-0.002496
037046,12/29/2015,40.2000000,0.006006
037046,12/30/2015,40.0200000,-0.004478
037046,12/31/2015,39.8200000,-0.004998
037046,01/04/2016,38.7600000,-0.026620
037046,01/05/2016,38.6800000,-0.002064
037046,01/06/2016,38.2500000,-0.011117
037046,01/07/2016,37.5200000,-0.019085
037046,01/08/2016,37.3200000,-0.005330
037046,01/11/2016,36.9600000,-0.009646
037046,01/12/2016,36.8500000,-0.002976
037046,01/13/2016,37.1900000,0.009227
037046,01/14/2016,36.6700000,-0.013982
037046,01/15/2016,36.1400000,-0.014453
037046,01/19/2016,36.1900000,0.001384
037046,01/20/2016,35.1200000,-0.029566
037046,01/21/2016,35.1800000,0.001708
037046,01/22/2016,36.3400000,0.032973
037046,01/25/2016,36.3400000,0.000000
037046,01/26/2016,36.3400000,0.000000
037046,01/27/2016,36.7000000,0.009906
037046,01/28/2016,36.6200000,-0.002180
037046,01/29/2016,37.1500000,0.014473
037046,02/01/2016,37.3700000,0.005922
037046,02/02/2016,36.7600000,-0.016323
037046,02/03/2016,36.5700000,-0.005169
037046,02/04/2016,37.0600000,0.013399
037046,02/05/2016,36.7300000,-0.008904
037046,02/08/2016,36.1300000,-0.016335
037046,02/09/2016,35.6700000,-0.012732
037046,02/10/2016,35.5900000,-0.002243
037046,02/11/2016,35.1100000,-0.013487
037046,02/12/2016,35.1000000,-0.000285
037046,02/16/2016,36.1600000,0.030199
037046,02/17/2016,36.6300000,0.012998
037046,02/18/2016,36.9300000,0.008190
037046,02/19/2016,36.6300000,-0.008123
037046,02/22/2016,37.0200000,0.010647
037046,02/23/2016,36.7200000,-0.008104
037046,02/24/2016,36.1800000,-0.014706
037046,02/25/2016,36.5800000,0.011056
037046,02/26/2016,36.7200000,0.003827
037046,02/29/2016,36.7400000,0.000545
037046,03/01/2016,37.1600000,0.011432
037046,03/02/2016,37.7300000,0.015339
037046,03/03/2016,38.1800000,0.011927
037046,03/04/2016,38.6200000,0.011524
037046,03/07/2016,38.6100000,-0.000259
037046,03/08/2016,38.3900000,-0.005698
037046,03/09/2016,38.4100000,0.000521
037046,03/10/2016,38.3900000,-0.000521
037046,03/11/2016,39.1100000,0.018755
037046,03/14/2016,39.2500000,0.003580
037046,03/15/2016,38.8300000,-0.010701
037046,03/16/2016,38.6900000,-0.003605
037046,03/17/2016,39.6600000,0.025071
037046,03/18/2016,39.6800000,0.000504
037046,03/21/2016,39.5700000,-0.002772
037046,03/22/2016,39.5900000,0.000505
037046,03/23/2016,39.2400000,-0.008841
037046,03/24/2016,38.7600000,-0.012232
037046,03/28/2016,39.0000000,0.006192
037046,03/29/2016,39.0500000,0.001282
037046,03/30/2016,39.8400000,0.020230
037046,03/31/2016,39.7100000,-0.003263
037046,04/01/2016,38.9600000,-0.018887
037046,04/04/2016,39.1400000,0.004620
037046,04/05/2016,38.4400000,-0.017885
037046,04/06/2016,38.6100000,0.004422
037046,04/07/2016,38.6200000,0.000259
037046,04/08/2016,39.0800000,0.011911
037046,04/11/2016,39.2900000,0.005374
037046,04/12/2016,39.5100000,0.005599
037046,04/13/2016,40.2100000,0.017717
037046,04/14/2016,40.4900000,0.006963
037046,04/15/2016,40.4900000,0.000000
037046,04/18/2016,40.3700000,-0.002964
037046,04/19/2016,41.1500000,0.019321
037046,04/20/2016,41.1700000,0.000486
037046,04/21/2016,41.2300000,0.001457
037046,04/22/2016,40.9400000,-0.007034
037046,04/25/2016,40.8000000,-0.003420
037046,04/26/2016,40.8800000,0.001961
037046,04/27/2016,40.8400000,-0.000978
037046,04/28/2016,40.8900000,0.001224
037046,04/29/2016,40.7700000,-0.002935
037046,05/02/2016,40.6200000,-0.003679
037046,05/03/2016,40.1000000,-0.012802
037046,05/04/2016,39.6200000,-0.011970
037046,05/05/2016,39.4800000,-0.003534
037046,05/06/2016,39.4100000,-0.001773
037046,05/09/2016,39.3100000,-0.002537
037046,05/10/2016,39.7200000,0.010430
037046,05/11/2016,39.7600000,0.001007
037046,05/12/2016,39.6200000,-0.003521
037046,05/13/2016,39.2300000,-0.009844
037046,05/16/2016,39.4000000,0.004333
037046,05/17/2016,39.5500000,0.003807
037046,05/18/2016,39.4500000,-0.002528
037046,05/19/2016,38.8900000,-0.014195
